"Date","Price","Open","High","Low","Vol.","Change %"
"01/30/2023","289.14","289.91","295.42","288.63","","-0.12%"
"01/27/2023","289.49","286.00","292.91","285.01","","1.55%"
"01/26/2023","285.08","280.51","286.85","280.51","","1.77%"
"01/25/2023","280.13","276.93","280.37","276.79","","1.03%"
"01/24/2023","277.27","275.93","277.47","274.80","","0.98%"
"01/23/2023","274.57","270.26","274.69","269.80","","2.21%"
"01/20/2023","268.63","263.32","268.98","262.45","","2.32%"
"01/19/2023","262.54","264.60","264.77","261.35","","-1.02%"
"01/18/2023","265.24","264.04","268.10","263.77","","0.38%"
"01/17/2023","264.23","263.58","264.74","262.68","","0.11%"
